THOR_DATA_VIET_ID,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,AIRCRAFT,TAKEOFFLOCATION,LAT,LONG,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,TIMEOFFTARGET,Year,popup
501226,USN,11/15/1965,500903,CACTA6570,A4,TICONDEROGA (CVA-14),9.45567135,105.5737345,AREA\DEPOT,0,710,NA,0,A4,A4,90,6,DIRECT AIR SUPPORT,M4647,5,IN COUNTRY,M,N09482,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR633452,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26400410,KINETIC,0,0,723,1965,"USN, A-4, DIRECT AIR SUPPORT, AREA\DEPOT, Time on Target - 710 hours; Weapon Type -  NA"
453808,USAF,11/15/1965,38317,CACTA6570,F102,TAN SON NHUT,9.45567135,105.5737345,BUILDINGS,0,818,NA,0,F102,F102,20,1,STRIKE,2153,2,,D,JAETG0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR633452,##ABC111222,0609N,MISSION: SP - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26352992,KINETIC,0,0,820,1965,"USAF, F-102, STRIKE, BUILDINGS, Time on Target - 818 hours; Weapon Type -  NA"
3166728,USAF,11/16/1965,499827,CACTA6570,F100,BIEN HOA,9.51563713,105.3770101,AREA\DEPOT,12,1355,500LB GP M-64,561,F100,F100,40,6,DIRECT AIR SUPPORT,2250,3,IN COUNTRY,D,JAJJF0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR417518,##ABC111222,0256H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23799971,KINETIC,0,0,1407,1965,"USAF, F-100, DIRECT AIR SUPPORT, AREA\DEPOT, Time on Target - 1355 hours; Weapon Type -  500LB GP M-64"
2984653,USAF,11/16/1965,498100,CACTA6570,F100,BIEN HOA,9.51563713,105.3770101,AREA\DEPOT,22,1355,M-39,50,F100,F100,40,6,DIRECT AIR SUPPORT,2250,3,IN COUNTRY,D,JAJJF0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR417518,##ABC111222,0256H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23981704,KINETIC,0,0,1407,1965,"USAF, F-100, DIRECT AIR SUPPORT, AREA\DEPOT, Time on Target - 1355 hours; Weapon Type -  M-39"
501501,USAF,11/16/1965,502419,CACTA6570,F100,BIEN HOA,9.51563713,105.3770101,AREA\DEPOT,0,1355,NA,0,F100,F100,40,6,DIRECT AIR SUPPORT,2250,3,IN COUNTRY,D,JAJJF0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR417518,##ABC111222,0256H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26400685,KINETIC,0,0,1407,1965,"USAF, F-100, DIRECT AIR SUPPORT, AREA\DEPOT, Time on Target - 1355 hours; Weapon Type -  NA"
2963568,USAF,11/16/1965,119331,CACTA6570,F102,TAN SON NHUT,9.52376495,105.3888653,BUILDINGS,18,1410,2.75IN HE RKT,18,F102,F102,20,1,STRIKE,2199,2,,D,JAETG0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR430527,##ABC111222,0239N,MISSION: SP - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23960619,KINETIC,0,0,1412,1965,"USAF, F-102, STRIKE, BUILDINGS, Time on Target - 1410 hours; Weapon Type -  2.75IN HE RKT"
450946,USAF,11/16/1965,24141,CACTA6570,F102,TAN SON NHUT,9.52376495,105.3888653,BUILDINGS,0,1410,NA,0,F102,F102,20,1,STRIKE,2199,2,,D,JAETG0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR430527,##ABC111222,0239N,MISSION: SP - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26350130,KINETIC,0,0,1412,1965,"USAF, F-102, STRIKE, BUILDINGS, Time on Target - 1410 hours; Weapon Type -  NA"
3166811,USAF,11/15/1965,498353,CACTA6570,F100,BIEN HOA,9.57833301,106.3521811,AREA\DEPOT,12,940,500LB GP M-64,561,F100,F100,40,6,DIRECT AIR SUPPORT,2182,3,IN COUNTRY,D,JAJJU0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR487590,##ABC111222,2009N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23800054,KINETIC,0,0,1000,1965,"USAF, F-100, DIRECT AIR SUPPORT, AREA\DEPOT, Time on Target - 940 hours; Weapon Type -  500LB GP M-64"
2983905,USAF,11/15/1965,509946,CACTA6570,F100,BIEN HOA,9.57833301,106.3521811,AREA\DEPOT,24,940,M-39,50,F100,F100,40,6,DIRECT AIR SUPPORT,2182,3,IN COUNTRY,D,JAJJU0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR487590,##ABC111222,2009N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23980956,KINETIC,0,0,1000,1965,"USAF, F-100, DIRECT AIR SUPPORT, AREA\DEPOT, Time on Target - 940 hours; Weapon Type -  M-39"
499208,USAF,11/15/1965,492407,CACTA6570,F100,BIEN HOA,9.57833301,106.3521811,AREA\DEPOT,0,940,NA,0,F100,F100,40,6,DIRECT AIR SUPPORT,2182,3,IN COUNTRY,D,JAJJU0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR487590,##ABC111222,2009N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,26398392,KINETIC,0,0,1000,1965,"USAF, F-100, DIRECT AIR SUPPORT, AREA\DEPOT, Time on Target - 940 hours; Weapon Type -  NA"
2963677,USN,11/14/1965,280018,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,6,1305,2.75IN HE RKT,18,A4,A4,50,3,AIR INTERDICTION,M4718,4,IN COUNTRY,D,N09482,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23960728,KINETIC,0,0,1320,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  2.75IN HE RKT"
2963671,USN,11/14/1965,279578,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,2,1758,2.75IN HE RKT,18,A4,A4,40,3,AIR INTERDICTION,M4728,2,IN COUNTRY,E,N09546,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,2309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23960722,KINETIC,0,0,1803,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1758 hours; Weapon Type -  2.75IN HE RKT"
3158611,USN,11/14/1965,218002,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,3,1305,500LB GP M-64,561,A4,A4,50,3,AIR INTERDICTION,M4718,4,IN COUNTRY,D,N09482,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23791854,KINETIC,0,0,1320,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  500LB GP M-64"
3158508,USN,11/14/1965,222490,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,4,1758,500LB GP M-64,561,A4,A4,40,3,AIR INTERDICTION,M4727,2,IN COUNTRY,D,N09546,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,2309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23791751,KINETIC,0,0,1803,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1758 hours; Weapon Type -  500LB GP M-64"
3160406,USN,11/14/1965,276798,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,2,1758,500LB GP M-64,561,A4,A4,40,3,AIR INTERDICTION,M4728,2,IN COUNTRY,E,N09546,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,2309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23793649,KINETIC,0,0,1803,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1758 hours; Weapon Type -  500LB GP M-64"
2973782,USN,11/14/1965,197303,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,8,1305,MK-11/MK-12,57,A4,A4,50,3,AIR INTERDICTION,M4718,4,IN COUNTRY,D,N09482,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23970833,KINETIC,0,0,1320,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  MK-11/MK-12"
2974340,USN,11/14/1965,278807,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,2,1758,MK-11/MK-12,57,A4,A4,40,3,AIR INTERDICTION,M4727,2,IN COUNTRY,D,N09546,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,2309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23971391,KINETIC,0,0,1803,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1758 hours; Weapon Type -  MK-11/MK-12"
477540,USN,11/14/1965,242563,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,0,1305,NA,0,A4,A4,50,3,AIR INTERDICTION,M4718,4,IN COUNTRY,D,N09482,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26376724,KINETIC,0,0,1320,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1305 hours; Weapon Type -  NA"
471527,USN,11/14/1965,198916,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,0,1758,NA,0,A4,A4,40,3,AIR INTERDICTION,M4728,2,IN COUNTRY,E,N09546,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,2309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26370711,KINETIC,0,0,1803,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1758 hours; Weapon Type -  NA"
478568,USN,11/14/1965,260177,CACTA6570,A4,TICONDEROGA (CVA-14),9.59805363,105.8346343,AREA\DEPOT,0,1758,NA,0,A4,A4,40,3,AIR INTERDICTION,M4727,2,IN COUNTRY,D,N09546,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR919610,##ABC111222,2309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26377752,KINETIC,0,0,1803,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1758 hours; Weapon Type -  NA"
2966722,USN,11/14/1965,252344,CACTA6570,A4,TICONDEROGA (CVA-14),9.59988221,105.8264363,AREA\DEPOT,8,1445,2.75IN PWP RKT,18,A4,A4,200,3,AIR INTERDICTION,M4719,4,IN COUNTRY,D,N09283,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR910612,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23963773,KINETIC,0,0,1510,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1445 hours; Weapon Type -  2.75IN PWP RKT"
3147849,USN,11/14/1965,205620,CACTA6570,A4,TICONDEROGA (CVA-14),9.59988221,105.8264363,AREA\DEPOT,32,1445,200/260 M81/88,263,A4,A4,200,3,AIR INTERDICTION,M4719,4,IN COUNTRY,D,N09283,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR910612,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23781092,KINETIC,0,0,1510,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1445 hours; Weapon Type -  200/260 M81/88"
3158588,USN,11/14/1965,217681,CACTA6570,A4,TICONDEROGA (CVA-14),9.59988221,105.8264363,AREA\DEPOT,4,1445,500LB GP M-64,561,A4,A4,200,3,AIR INTERDICTION,M4719,4,IN COUNTRY,D,N09283,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR910612,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23791831,KINETIC,0,0,1510,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1445 hours; Weapon Type -  500LB GP M-64"
2973926,USN,11/14/1965,216332,CACTA6570,A4,TICONDEROGA (CVA-14),9.59988221,105.8264363,AREA\DEPOT,16,1445,MK-11/MK-12,57,A4,A4,200,3,AIR INTERDICTION,M4719,4,IN COUNTRY,D,N09283,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR910612,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,23970977,KINETIC,0,0,1510,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1445 hours; Weapon Type -  MK-11/MK-12"
474875,USN,11/14/1965,217183,CACTA6570,A4,TICONDEROGA (CVA-14),9.59988221,105.8264363,AREA\DEPOT,0,1445,NA,0,A4,A4,200,3,AIR INTERDICTION,M4719,4,IN COUNTRY,D,N09283,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR910612,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26374059,KINETIC,0,0,1510,1965,"USN, A-4, AIR INTERDICTION, AREA\DEPOT, Time on Target - 1445 hours; Weapon Type -  NA"
3019520,USAF,11/14/1965,487388,CACTA6570,FC47,BIEN HOA,9.60904293,105.7763306,TROOPS,65,2055,30 CAL,50,FC47,FC47,70,6,DIRECT AIR SUPPORT,2130,1,IN COUNTRY,N,JAAGD0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR855622,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,24016571,KINETIC,0,0,2125,1965,"USAF, FC-47, DIRECT AIR SUPPORT, TROOPS, Time on Target - 2055 hours; Weapon Type -  30 CAL"
3040169,USAF,11/14/1965,514373,CACTA6570,FC47,BIEN HOA,9.60904293,105.7763306,TROOPS,20,2055,MK-24,25,FC47,FC47,70,6,DIRECT AIR SUPPORT,2130,1,IN COUNTRY,N,JAAGD0,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR855622,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,24037806,KINETIC,0,0,2125,1965,"USAF, FC-47, DIRECT AIR SUPPORT, TROOPS, Time on Target - 2055 hours; Weapon Type -  MK-24"
498353,USAF,11/14/1965,489826,CACTA6570,FC47,BIEN HOA,9.60904293,105.7763306,TROOPS,0,2055,NA,0,FC47,FC47,70,6,DIRECT AIR SUPPORT,2130,1,IN COUNTRY,N,JAAGD0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PWR855622,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,26397537,KINETIC,0,0,2125,1965,"USAF, FC-47, DIRECT AIR SUPPORT, TROOPS, Time on Target - 2055 hours; Weapon Type -  NA"
3162194,USAF,11/15/1965,66782,CACTA6570,F100,TAN SON NHUT,9.67190089,106.4692135,AREA\DEPOT,6,1238,500LB GP M-64,561,F100,F100,40,1,STRIKE,2860,3,IN COUNTRY,D,JAJJP0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR615694,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23795437,KINETIC,0,0,1248,1965,"USAF, F-100, STRIKE, AREA\DEPOT, Time on Target - 1238 hours; Weapon Type -  500LB GP M-64"
2928423,USAF,11/15/1965,166970,CACTA6570,F100,TAN SON NHUT,9.67190089,106.4692135,AREA\DEPOT,6,1238,750LB BLU-1/27,694,F100,F100,40,1,STRIKE,2860,3,IN COUNTRY,D,JAJJP0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR615694,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23925474,KINETIC,0,0,1248,1965,"USAF, F-100, STRIKE, AREA\DEPOT, Time on Target - 1238 hours; Weapon Type -  750LB BLU-1/27"
2976578,USAF,11/15/1965,64958,CACTA6570,F100,TAN SON NHUT,9.67190089,106.4692135,AREA\DEPOT,24,1238,M-39,50,F100,F100,40,1,STRIKE,2860,3,IN COUNTRY,D,JAJJP0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR615694,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23973629,KINETIC,0,0,1248,1965,"USAF, F-100, STRIKE, AREA\DEPOT, Time on Target - 1238 hours; Weapon Type -  M-39"
453683,USAF,11/15/1965,37669,CACTA6570,F100,TAN SON NHUT,9.67190089,106.4692135,AREA\DEPOT,0,1238,NA,0,F100,F100,40,1,STRIKE,2860,3,IN COUNTRY,D,JAJJP0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR615694,##ABC111222,0309N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,26352867,KINETIC,0,0,1248,1965,"USAF, F-100, STRIKE, AREA\DEPOT, Time on Target - 1238 hours; Weapon Type -  NA"
2970026,USN,11/15/1965,252858,CACTA6570,F8,TICONDEROGA (CVA-14),9.69795383,106.5085191,TROOPS,6,1300,5.0IN HE RKT,132,F8,F8,40,3,AIR INTERDICTION,M4659,2,IN COUNTRY,D,N09276,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR658723,##ABC111222,9998N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23967077,KINETIC,0,0,1310,1965,"USN, F-8, AIR INTERDICTION, TROOPS, Time on Target - 1300 hours; Weapon Type -  5.0IN HE RKT"
3161028,USAF,11/15/1965,83832,CACTA6570,F100,TAN SON NHUT,9.69795383,106.5085191,TROOPS,6,1135,500LB GP M-64,561,F100,F100,60,1,STRIKE,2862,4,IN COUNTRY,D,JAJJP0,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR658723,##ABC111222,0409N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23794271,KINETIC,0,0,1140,1965,"USAF, F-100, STRIKE, TROOPS, Time on Target - 1135 hours; Weapon Type -  500LB GP M-64"
3162067,USAF,11/15/1965,62557,CACTA6570,F100,TAN SON NHUT,9.69795383,106.5085191,TROOPS,6,1145,500LB GP M-64,561,F100,F100,50,1,STRIKE,2861,4,IN COUNTRY,D,JAJJP0,NOT OBS,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR658723,##ABC111222,0409N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23795310,KINETIC,0,0,1148,1965,"USAF, F-100, STRIKE, TROOPS, Time on Target - 1145 hours; Weapon Type -  500LB GP M-64"
2879648,USN,11/15/1965,212922,CACTA6570,F8,TICONDEROGA (CVA-14),9.69795383,106.5085191,TROOPS,1,1300,500LB GP MK-82,500,F8,F8,40,3,AIR INTERDICTION,M4659,2,IN COUNTRY,D,N09276,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR658723,##ABC111222,9998N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23872206,KINETIC,0,0,1310,1965,"USN, F-8, AIR INTERDICTION, TROOPS, Time on Target - 1300 hours; Weapon Type -  500LB GP MK-82"
2924838,USAF,11/15/1965,28378,CACTA6570,F100,TAN SON NHUT,9.69795383,106.5085191,TROOPS,6,1135,750LB BLU-1/27,694,F100,F100,60,1,STRIKE,2862,4,IN COUNTRY,D,JAJJP0,,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR658723,##ABC111222,0409N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23921889,KINETIC,0,0,1140,1965,"USAF, F-100, STRIKE, TROOPS, Time on Target - 1135 hours; Weapon Type -  750LB BLU-1/27"
2925260,USAF,11/15/1965,57945,CACTA6570,F100,TAN SON NHUT,9.69795383,106.5085191,TROOPS,6,1145,750LB BLU-1/27,694,F100,F100,50,1,STRIKE,2861,4,IN COUNTRY,D,JAJJP0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,48PXR658723,##ABC111222,0409N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XR,23922311,KINETIC,0,0,1148,1965,"USAF, F-100, STRIKE, TROOPS, Time on Target - 1145 hours; Weapon Type -  750LB BLU-1/27"
